action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,13367767,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(C#Cc2nc3c(s2)CN(C2CCOC2)CC3)c1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '19.48', 'le': '0.38', 'lle': '3.57', 'sei': '25.23'}",CHEMBL2403678,,CHEMBL2403678,6.40,0,http://www.openphacts.org/units/Nanomolar,1906932,=,1,1,=,,IC50,nM,,400.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,400.0
,,13367768,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(C1CCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '19.95', 'le': '0.38', 'lle': '3.20', 'sei': '19.37'}",CHEMBL2403685,,CHEMBL2403685,6.43,0,http://www.openphacts.org/units/Nanomolar,1906939,=,1,1,=,,IC50,nM,,370.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,370.0
,,13367773,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(C1CC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '21.20', 'le': '0.41', 'lle': '3.70', 'sei': '19.69'}",CHEMBL2403682,,CHEMBL2403682,6.54,0,http://www.openphacts.org/units/Nanomolar,1906936,=,1,1,=,,IC50,nM,,290.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,290.0
,,13367783,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(C#Cc2nc3c(s2)CN(C2CCC2)CC3)c1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '21.44', 'le': '0.42', 'lle': '3.11', 'sei': '41.53'}",CHEMBL2403676,,CHEMBL2403676,6.70,0,http://www.openphacts.org/units/Nanomolar,1906930,=,1,1,=,,IC50,nM,,200.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,200.0
,,13367803,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)S(=O)(=O)N1Cc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '20.62', 'le': '0.43', 'lle': '4.25', 'sei': '13.63'}",CHEMBL2403650,,CHEMBL2403650,6.85,0,http://www.openphacts.org/units/Nanomolar,1906904,=,1,1,=,,IC50,nM,,140.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,140.0
,,13367837,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '24.95', 'le': '0.48', 'lle': '4.60', 'sei': '21.22'}",CHEMBL2403680,,CHEMBL2403680,7.05,0,http://www.openphacts.org/units/Nanomolar,1906934,=,1,1,=,,IC50,nM,,90.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,90.0
,,13367860,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN1CCc2nc(C#Cc3cccc(F)c3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '24.94', 'le': '0.49', 'lle': '4.08', 'sei': '44.28'}",CHEMBL2403672,,CHEMBL2403672,7.14,0,http://www.openphacts.org/units/Nanomolar,1906926,=,1,1,=,,IC50,nM,,72.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,72.0
,,13367894,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '25.04', 'le': '0.48', 'lle': '4.58', 'sei': '22.35'}",CHEMBL2403681,,CHEMBL2403681,7.42,0,http://www.openphacts.org/units/Nanomolar,1906935,=,1,1,=,,IC50,nM,,38.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,38.0
,,13367895,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(N1CCCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '19.93', 'le': '0.41', 'lle': '5.20', 'sei': '13.91'}",CHEMBL2403653,,CHEMBL2403653,7.44,0,http://www.openphacts.org/units/Nanomolar,1906907,=,1,1,=,,IC50,nM,,36.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,36.0
,,13367897,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(C1CC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '21.68', 'le': '0.44', 'lle': '5.08', 'sei': '14.86'}",CHEMBL2403652,,CHEMBL2403652,7.47,0,http://www.openphacts.org/units/Nanomolar,1906906,=,1,1,=,,IC50,nM,,34.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,34.0
,,13367907,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1c2sc(C#Cc3ccccc3)nc2CN1C1CC1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '27.25', 'le': '0.52', 'lle': '4.98', 'sei': '23.01'}",CHEMBL2403668,,CHEMBL2403668,7.64,0,http://www.openphacts.org/units/Nanomolar,1906922,=,1,1,=,,IC50,nM,,23.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,23.0
,,13367921,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(N1CCOCC1)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '20.25', 'le': '0.41', 'lle': '6.41', 'sei': '12.57'}",CHEMBL2403580,,CHEMBL2403580,7.89,0,http://www.openphacts.org/units/Nanomolar,1906830,=,1,1,=,,IC50,nM,,13.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,13.0
,,13367923,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)S(=O)(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '22.97', 'le': '0.47', 'lle': '5.32', 'sei': '15.83'}",CHEMBL2403649,,CHEMBL2403649,7.96,0,http://www.openphacts.org/units/Nanomolar,1906903,=,1,1,=,,IC50,nM,,11.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,11.0
,,13367939,[],CHEMBL2405252,Negative allosteric modulation of human mGlu5 receptor expressed in HEK293 cells assessed as inhibition of L-glutamate-induced activity after 1 hr by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)S(=O)(=O)N1CCc2nc(C#Cc3ccccc3)sc2C1,,,CHEMBL2401712,Bioorg Med Chem Lett,2013,"{'bei': '23.73', 'le': '0.49', 'lle': '6.53', 'sei': '15.41'}",CHEMBL2403651,,CHEMBL2403651,8.24,0,http://www.openphacts.org/units/Nanomolar,1906905,=,1,1,=,,IC50,nM,,5.7,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,nM,UO_0000065,,5.7
,,13396390,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)CCc2nc(C#Cc3ccccc3)ccc2C1=O,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL253814,,CHEMBL253814,7.63,0,http://www.openphacts.org/units/Nanomolar,1908832,=,1,1,=,,IC50,nM,,23.2,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.0232
,,13396392,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cc(C#Cc3ccccc3)cnc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408412,,CHEMBL2408412,7.56,0,http://www.openphacts.org/units/Nanomolar,1908830,=,1,1,=,,IC50,nM,,27.8,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.0278
,,13396393,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)CC(=O)c2cc(C#Cc3ccccc3)cnc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408411,,CHEMBL2408411,7.17,0,http://www.openphacts.org/units/Nanomolar,1908829,=,1,1,=,,IC50,nM,,68.4,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.0684
,,13396395,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(Nc2ncc3c(n2)CCCC3)cc1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408409,,CHEMBL2408409,5.33,0,http://www.openphacts.org/units/Nanomolar,1908827,=,1,1,=,,IC50,nM,,4710.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,4.71
,,13396396,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Clc1cccc(Nc2ncc3c(n2)CCCC3)c1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408408,,CHEMBL2408408,6.34,0,http://www.openphacts.org/units/Nanomolar,1908826,=,1,1,=,,IC50,nM,,452.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.452
,,13396397,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Nc2ncc3c(n2)C(C)(C)CCC3=O)cc1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408407,,CHEMBL2408407,,0,http://www.openphacts.org/units/Nanomolar,1908825,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,100.0
,,13396398,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Nc2ncc3c(n2)C(C)(C)CCC3=O)c1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408406,,CHEMBL2408406,5.98,0,http://www.openphacts.org/units/Nanomolar,1908824,=,1,1,=,,IC50,nM,,1040.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,1.04
,,13396399,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Nc2ncc3c(n2)CCC(C)(C)C3=O)cc1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408580,,CHEMBL2408580,,0,http://www.openphacts.org/units/Nanomolar,1909045,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,100.0
,,13396400,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCC1CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408578,,CHEMBL2408578,,0,http://www.openphacts.org/units/Nanomolar,1909043,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,100.0
,,13396401,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CCC1CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408577,,CHEMBL2408577,5.95,0,http://www.openphacts.org/units/Nanomolar,1909042,=,1,1,=,,IC50,nM,,1120.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,1.12
,,13396402,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(N[C@H]3CC[C@H](C)CC3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408576,,CHEMBL2408576,5.95,0,http://www.openphacts.org/units/Nanomolar,1909041,=,1,1,=,,IC50,nM,,1130.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,1.13
,,13396403,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cn1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408575,,CHEMBL2408575,6.96,0,http://www.openphacts.org/units/Nanomolar,1909040,=,1,1,=,,IC50,nM,,111.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.111
,,13396404,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(Nc3ccc(Cl)nc3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408574,,CHEMBL2408574,7.37,0,http://www.openphacts.org/units/Nanomolar,1909039,=,1,1,=,,IC50,nM,,43.2,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.0432
,,13396405,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(Nc3ccc(Cl)cn3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408573,,CHEMBL2408573,6.14,0,http://www.openphacts.org/units/Nanomolar,1909038,=,1,1,=,,IC50,nM,,721.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.721
,,13396406,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(Nc3ccc(OC(F)F)cc3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408572,,CHEMBL2408572,6.90,0,http://www.openphacts.org/units/Nanomolar,1909037,=,1,1,=,,IC50,nM,,125.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.125
,,13396407,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cc1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408571,,CHEMBL2408571,6.22,0,http://www.openphacts.org/units/Nanomolar,1909036,=,1,1,=,,IC50,nM,,598.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.598
,,13396408,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(Nc3ccc(C#N)c(F)c3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408570,,CHEMBL2408570,6.80,0,http://www.openphacts.org/units/Nanomolar,1909035,=,1,1,=,,IC50,nM,,157.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.157
,,13396409,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(Nc3ccc(C#N)cc3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408569,,CHEMBL2408569,7.08,0,http://www.openphacts.org/units/Nanomolar,1909034,=,1,1,=,,IC50,nM,,83.1,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.0831
,,13396410,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408568,,CHEMBL2408568,7.46,0,http://www.openphacts.org/units/Nanomolar,1909033,=,1,1,=,,IC50,nM,,34.3,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.0343
,,13396411,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(Nc3cccc(Cl)c3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408567,,CHEMBL2408567,5.21,0,http://www.openphacts.org/units/Nanomolar,1909032,=,1,1,=,,IC50,nM,,6160.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,6.16
,,13396412,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(=O)c2cnc(Nc3ccccc3Cl)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408566,,CHEMBL2408566,,0,http://www.openphacts.org/units/Nanomolar,1909031,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,100.0
,,13396413,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cc1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408565,,CHEMBL2408565,6.77,0,http://www.openphacts.org/units/Nanomolar,1909030,=,1,1,=,,IC50,nM,,170.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.17
,,13396414,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cc1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408565,,CHEMBL2408565,7.07,0,http://www.openphacts.org/units/Nanomolar,1909029,=,1,1,=,,IC50,nM,,85.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.085
,,13396415,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Nc2ncc3c(n2)CC(C)CC3=O)cc1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408565,,CHEMBL2408565,7.03,0,http://www.openphacts.org/units/Nanomolar,1909028,=,1,1,=,,IC50,nM,,93.6,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.0936
,,13396416,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)CC(=O)c2cnc(Nc3ccc(C#N)cc3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408564,,CHEMBL2408564,6.31,0,http://www.openphacts.org/units/Nanomolar,1909027,=,1,1,=,,IC50,nM,,493.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.493
,,13396417,[],CHEMBL2410491,Negative allosteric modulation of human mGluR5 expressed in CHO cells assessed as inhibition of L-quisqualate-induced intracellular cAMP accumulation treated 5 mins before L-quisqualate addition by FLIPR assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,,,CHEMBL2407066,Bioorg Med Chem Lett,2013,,CHEMBL2408563,,CHEMBL2408563,6.61,0,http://www.openphacts.org/units/Nanomolar,1909026,=,1,1,=,,IC50,nM,,245.0,CHEMBL3227,Homo sapiens,Metabotropic glutamate receptor 5,9606,,,IC50,uM,UO_0000065,,0.245
